latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.33352,76.66555,345.58,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,307.13,6.15,D,0
29.38155,76.65464,340.69,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,306.73,4.02,D,0
29.38566,76.80279,337.33,0.4,0.44,2025-05-23,822,N,VIIRS,n,2,304.26,2.27,D,0
29.38967,76.6904,337.36,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,305.33,1.4,D,0
29.39371,76.68983,336.93,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,304.31,1.4,D,0
29.40355,75.88105,341.68,0.53,0.42,2025-05-23,822,N,VIIRS,n,2,309.3,3.25,D,0
29.4047,76.82517,345.0,0.4,0.44,2025-05-23,822,N,VIIRS,n,2,305.62,7.28,D,0
29.41614,76.8908,338.85,0.4,0.44,2025-05-23,822,N,VIIRS,n,2,305.41,3.17,D,0
29.41977,76.88607,342.03,0.4,0.44,2025-05-23,822,N,VIIRS,n,2,305.33,3.19,D,0
29.42023,76.89024,332.95,0.4,0.44,2025-05-23,822,N,VIIRS,l,2,305.1,4.76,D,0
29.42387,76.8855,344.74,0.4,0.44,2025-05-23,822,N,VIIRS,n,2,305.58,3.19,D,0
29.6924,77.06527,331.55,0.41,0.45,2025-05-23,822,N,VIIRS,l,2,301.82,1.58,D,0
29.7292,75.40076,343.48,0.51,0.41,2025-05-23,822,N,VIIRS,n,2,309.83,7.91,D,0
29.72982,75.40602,340.89,0.51,0.41,2025-05-23,822,N,VIIRS,n,2,309.29,7.91,D,0
29.78512,77.00981,332.96,0.41,0.45,2025-05-23,822,N,VIIRS,n,2,301.5,0.89,D,0
29.78689,77.15781,331.17,0.42,0.45,2025-05-23,822,N,VIIRS,l,2,304.22,2.23,D,0
29.78787,77.15874,332.89,0.42,0.45,2025-05-23,822,N,VIIRS,l,2,305.15,2.62,D,0
29.80488,77.0376,340.78,0.41,0.45,2025-05-23,822,N,VIIRS,n,2,304.5,2.3,D,0
29.83711,77.18312,333.18,0.42,0.45,2025-05-23,822,N,VIIRS,n,2,301.94,2.91,D,0
29.84655,76.35919,346.17,0.57,0.43,2025-05-23,822,N,VIIRS,n,2,306.62,16.47,D,0
29.87565,76.11752,346.65,0.55,0.43,2025-05-23,822,N,VIIRS,n,2,307.85,6.72,D,0
29.87701,75.99327,337.58,0.55,0.42,2025-05-23,822,N,VIIRS,n,2,307.43,4.79,D,0
29.89768,76.27383,340.49,0.56,0.43,2025-05-23,822,N,VIIRS,n,2,306.79,4.87,D,0
29.8996,76.27175,336.67,0.56,0.43,2025-05-23,822,N,VIIRS,n,2,306.41,18.78,D,0
29.90024,76.27763,342.58,0.57,0.43,2025-05-23,822,N,VIIRS,n,2,308.51,18.78,D,0
29.90166,76.27326,340.72,0.56,0.43,2025-05-23,822,N,VIIRS,n,2,307.63,15.84,D,0
29.91727,75.33942,338.47,0.51,0.41,2025-05-23,822,N,VIIRS,n,2,308.42,5.59,D,0
29.97616,74.71085,339.62,0.48,0.4,2025-05-23,822,N,VIIRS,l,2,310.22,2.08,D,0
29.99754,76.15396,337.8,0.56,0.43,2025-05-23,822,N,VIIRS,n,2,306.54,4.77,D,0
29.99779,76.08331,342.41,0.55,0.43,2025-05-23,822,N,VIIRS,n,2,306.06,6.25,D,0
30.01035,74.86765,340.86,0.48,0.4,2025-05-23,822,N,VIIRS,n,2,309.46,1.84,D,0
30.01713,74.83083,342.04,0.48,0.4,2025-05-23,822,N,VIIRS,n,2,309.21,6.52,D,0
30.02718,76.84345,336.08,0.41,0.45,2025-05-23,822,N,VIIRS,n,2,302.48,2.03,D,0
30.04377,76.0648,335.98,0.55,0.43,2025-05-23,822,N,VIIRS,n,2,305.58,3.93,D,0
30.04597,77.0585,330.49,0.42,0.45,2025-05-23,822,N,VIIRS,l,2,303.05,1.34,D,0
30.14572,75.52867,338.66,0.52,0.42,2025-05-23,822,N,VIIRS,n,2,306.87,4.95,D,0
30.14747,75.5256,340.3,0.52,0.42,2025-05-23,822,N,VIIRS,n,2,306.03,3.99,D,0
30.15064,76.58068,336.87,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,305.37,2.48,D,0
30.19885,76.03865,337.07,0.55,0.43,2025-05-23,822,N,VIIRS,n,2,304.77,2.91,D,0
30.20682,76.79891,337.69,0.4,0.45,2025-05-23,822,N,VIIRS,n,2,303.23,1.33,D,0
30.2222,76.90495,333.14,0.41,0.45,2025-05-23,822,N,VIIRS,l,2,303.85,2.03,D,0
30.22986,77.18352,344.89,0.43,0.46,2025-05-23,822,N,VIIRS,n,2,303.98,2.89,D,0
30.24644,76.58961,344.51,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,306.25,3.48,D,0
30.25051,76.58904,334.44,0.39,0.44,2025-05-23,822,N,VIIRS,l,2,304.97,1.98,D,0
30.25723,74.76105,350.48,0.48,0.4,2025-05-23,822,N,VIIRS,n,2,312.35,18.94,D,0
30.25941,74.76289,339.32,0.48,0.4,2025-05-23,822,N,VIIRS,n,2,308.91,59.67,D,0
30.26029,74.75546,339.84,0.48,0.4,2025-05-23,822,N,VIIRS,n,2,308.88,18.94,D,0
30.26081,76.5375,339.91,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,304.57,4.37,D,0
30.26091,74.76046,350.23,0.48,0.4,2025-05-23,822,N,VIIRS,n,2,310.91,18.94,D,0
30.26487,76.53692,346.11,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,303.76,4.37,D,0
30.2691,75.98722,339.85,0.55,0.43,2025-05-23,822,N,VIIRS,n,2,305.39,5.19,D,0
30.27201,76.3749,351.89,0.38,0.44,2025-05-23,822,N,VIIRS,n,2,306.52,7.47,D,0
30.27339,76.98996,333.47,0.42,0.45,2025-05-23,822,N,VIIRS,n,2,303.33,3.01,D,0
30.27902,75.75862,340.06,0.54,0.42,2025-05-23,822,N,VIIRS,n,2,308.73,6.38,D,0
30.29557,75.10304,348.03,0.5,0.41,2025-05-23,822,N,VIIRS,n,2,311.01,17.72,D,0
30.29882,74.68529,340.23,0.48,0.4,2025-05-23,822,N,VIIRS,n,2,308.77,4.2,D,0
30.31339,75.99628,337.96,0.55,0.43,2025-05-23,822,N,VIIRS,n,2,304.36,2.91,D,0
30.3243,75.77462,340.14,0.54,0.42,2025-05-23,822,N,VIIRS,n,2,307.12,6.25,D,0
30.33477,76.57298,339.97,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,303.89,2.54,D,0
30.35516,76.15606,337.45,0.56,0.43,2025-05-23,822,N,VIIRS,n,2,304.83,6.08,D,0
30.3896,75.75676,338.27,0.54,0.42,2025-05-23,822,N,VIIRS,n,2,305.89,3.11,D,0
30.38975,75.75908,337.82,0.54,0.42,2025-05-23,822,N,VIIRS,n,2,305.51,2.41,D,0
30.41819,74.68941,335.72,0.48,0.4,2025-05-23,822,N,VIIRS,n,2,304.88,3.65,D,0
30.42023,76.71849,352.48,0.4,0.44,2025-05-23,822,N,VIIRS,n,2,304.94,3.02,D,0
30.42434,76.71792,331.31,0.4,0.44,2025-05-23,822,N,VIIRS,l,2,302.3,3.02,D,0
30.45509,76.24194,341.57,0.57,0.43,2025-05-23,822,N,VIIRS,n,2,306.7,5.38,D,0
30.46352,76.43438,344.5,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,305.08,6.32,D,0
30.4735,76.63412,335.16,0.4,0.44,2025-05-23,822,N,VIIRS,n,2,303.76,1.29,D,0
30.48616,76.34036,340.46,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,304.65,3.22,D,0
30.48774,77.07777,335.79,0.42,0.45,2025-05-23,822,N,VIIRS,n,2,303.73,2.63,D,0
30.48793,76.35655,345.16,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,307.07,6.31,D,0
30.4882,77.0822,333.91,0.42,0.45,2025-05-23,822,N,VIIRS,n,2,303.05,3.28,D,0
30.48935,75.38139,340.45,0.52,0.41,2025-05-23,822,N,VIIRS,n,2,307.19,6.24,D,0
30.4964,76.24809,341.02,0.57,0.43,2025-05-23,822,N,VIIRS,n,2,307.1,7.54,D,0
30.5398,76.22267,337.8,0.57,0.43,2025-05-23,822,N,VIIRS,n,2,306.51,4.48,D,0
30.54235,75.01977,341.98,0.5,0.41,2025-05-23,822,N,VIIRS,n,2,308.97,7.16,D,0
30.54238,76.2232,330.52,0.57,0.43,2025-05-23,822,N,VIIRS,l,2,302.7,3.29,D,0
30.55625,76.37683,351.33,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,307.84,6.62,D,0
30.55769,76.35185,338.17,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,306.55,3.78,D,0
30.55792,75.05445,350.4,0.5,0.41,2025-05-23,822,N,VIIRS,n,2,310.09,9.77,D,0
30.55919,75.03301,336.56,0.5,0.41,2025-05-23,822,N,VIIRS,l,2,307.47,4.2,D,0
30.55957,76.37504,347.96,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,306.76,9.83,D,0
30.56002,76.3791,350.78,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,307.88,9.83,D,0
30.56028,76.37624,353.06,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,306.78,6.62,D,0
30.56071,76.38031,341.08,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,305.85,6.62,D,0
30.56172,76.35127,350.43,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,306.91,12.91,D,0
30.56535,75.41671,336.54,0.52,0.42,2025-05-23,822,N,VIIRS,l,2,306.75,4.86,D,0
30.56979,75.42156,335.36,0.52,0.42,2025-05-23,822,N,VIIRS,n,2,304.42,4.86,D,0
30.57459,77.66413,332.04,0.46,0.47,2025-05-23,822,N,VIIRS,n,2,301.42,2.91,D,0
30.57472,76.02521,335.71,0.56,0.43,2025-05-23,822,N,VIIRS,n,2,305.46,2.61,D,0
30.57501,77.66826,337.16,0.46,0.47,2025-05-23,822,N,VIIRS,n,2,300.81,2.91,D,0
30.57555,76.36577,346.02,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,304.77,3.33,D,0
30.57673,75.90108,337.31,0.55,0.43,2025-05-23,822,N,VIIRS,l,2,308.09,6.26,D,0
30.57867,76.02461,333.66,0.56,0.43,2025-05-23,822,N,VIIRS,l,2,305.3,2.61,D,0
30.59793,74.71105,337.09,0.48,0.4,2025-05-23,822,N,VIIRS,n,2,306.03,3.81,D,0
30.6136,76.01354,338.61,0.56,0.43,2025-05-23,822,N,VIIRS,n,2,305.56,5.01,D,0
30.61446,75.30453,338.57,0.51,0.41,2025-05-23,822,N,VIIRS,l,2,308.6,6.66,D,0
30.6162,76.01688,334.52,0.56,0.43,2025-05-23,822,N,VIIRS,l,2,305.41,3.4,D,0
30.61699,78.06168,330.48,0.48,0.48,2025-05-23,822,N,VIIRS,l,2,300.54,6.14,D,0
30.63293,75.39523,335.53,0.52,0.41,2025-05-23,822,N,VIIRS,l,2,307.02,5.75,D,0
30.6561,75.76478,340.95,0.54,0.42,2025-05-23,822,N,VIIRS,n,2,306.18,5.16,D,0
30.66214,76.40722,336.9,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,305.31,2.46,D,0
30.67289,76.02042,333.82,0.56,0.43,2025-05-23,822,N,VIIRS,n,2,303.6,3.8,D,0
30.67355,76.02628,336.9,0.56,0.43,2025-05-23,822,N,VIIRS,n,2,306.8,3.8,D,0
30.68044,75.2482,338.6,0.51,0.41,2025-05-23,822,N,VIIRS,n,2,307.84,3.48,D,0
30.69939,76.33557,342.63,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,307.26,2.71,D,0
30.71116,76.00286,343.86,0.56,0.43,2025-05-23,822,N,VIIRS,n,2,306.25,7.36,D,0
30.71162,76.68412,332.18,0.4,0.45,2025-05-23,822,N,VIIRS,l,2,304.52,0.88,D,0
30.7195,75.55307,346.82,0.53,0.42,2025-05-23,822,N,VIIRS,n,2,306.45,11.58,D,0
30.72274,75.82825,341.07,0.55,0.42,2025-05-23,822,N,VIIRS,n,2,309.13,10.22,D,0
30.74289,76.39574,336.03,0.39,0.44,2025-05-23,822,N,VIIRS,l,2,306.42,2.65,D,0
30.74694,76.39515,342.89,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,308.06,4.87,D,0
30.82137,76.39749,341.66,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,306.52,2.51,D,0
30.84838,74.82084,340.9,0.49,0.4,2025-05-23,822,N,VIIRS,n,2,309.98,103.79,D,0
30.87769,75.97417,337.68,0.56,0.43,2025-05-23,822,N,VIIRS,n,2,305.71,8.28,D,0
30.89176,75.47348,337.67,0.53,0.42,2025-05-23,822,N,VIIRS,n,2,305.53,3.77,D,0
30.893,75.471,340.58,0.53,0.42,2025-05-23,822,N,VIIRS,n,2,306.82,8.04,D,0
30.89585,76.36615,335.89,0.39,0.44,2025-05-23,822,N,VIIRS,l,2,306.11,1.02,D,0
30.90668,76.3521,335.68,0.39,0.44,2025-05-23,822,N,VIIRS,l,2,307.85,3.43,D,0
30.90713,76.35621,339.67,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,307.95,3.43,D,0
30.92065,76.32922,342.45,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,302.12,2.0,D,0
30.92732,76.39095,334.6,0.39,0.44,2025-05-23,822,N,VIIRS,l,2,307.08,2.92,D,0
30.92776,76.3951,339.68,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,308.07,2.92,D,0
30.93324,76.29417,336.1,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,306.09,3.36,D,0
30.9449,76.3633,346.76,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,307.59,5.32,D,0
30.94667,75.95611,335.9,0.56,0.43,2025-05-23,822,N,VIIRS,l,2,306.06,6.1,D,0
30.94743,75.63929,338.34,0.54,0.42,2025-05-23,822,N,VIIRS,l,2,309.25,9.82,D,0
30.94895,76.36273,346.58,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,304.46,6.01,D,0
30.94939,76.32927,344.14,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,305.8,7.87,D,0
30.95386,76.29536,336.77,0.39,0.44,2025-05-23,822,N,VIIRS,l,2,308.17,4.01,D,0
30.95592,75.47268,340.25,0.53,0.42,2025-05-23,822,N,VIIRS,n,2,309.17,7.42,D,0
30.96284,76.64539,334.37,0.41,0.45,2025-05-23,822,N,VIIRS,n,2,303.77,2.14,D,0
30.97313,76.28429,348.2,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,307.65,5.51,D,0
30.97372,76.28455,344.76,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,308.01,9.18,D,0
30.9753,76.22229,343.96,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,306.17,4.5,D,0
30.97596,75.64651,347.51,0.54,0.42,2025-05-23,822,N,VIIRS,n,2,308.52,13.5,D,0
30.97663,76.12077,345.53,0.57,0.43,2025-05-23,822,N,VIIRS,n,2,307.65,24.45,D,0
30.97716,76.28372,346.64,0.39,0.44,2025-05-23,822,N,VIIRS,n,2,304.71,5.51,D,0
30.97981,75.82071,335.19,0.55,0.43,2025-05-23,822,N,VIIRS,l,2,306.44,20.1,D,0
30.98374,75.82012,343.66,0.55,0.43,2025-05-23,822,N,VIIRS,n,2,310.1,20.1,D,0
30.98389,76.18815,334.94,0.38,0.43,2025-05-23,822,N,VIIRS,n,2,304.24,2.25,D,0
30.98654,76.4796,333.14,0.4,0.44,2025-05-23,822,N,VIIRS,l,2,304.04,3.31,D,0
30.98699,76.48373,337.16,0.4,0.44,2025-05-23,822,N,VIIRS,n,2,304.4,2.93,D,0
30.98768,75.81953,352.57,0.55,0.43,2025-05-23,822,N,VIIRS,n,2,309.39,22.18,D,0
30.9909,75.91974,342.24,0.56,0.43,2025-05-23,822,N,VIIRS,n,2,307.84,8.79,D,0
30.99161,75.81895,351.13,0.55,0.43,2025-05-23,822,N,VIIRS,n,2,307.67,22.18,D,0
30.99242,75.37006,335.05,0.52,0.42,2025-05-23,822,N,VIIRS,n,2,304.53,5.48,D,0
31.00603,76.0194,341.48,0.56,0.43,2025-05-23,822,N,VIIRS,n,2,306.51,9.58,D,0
31.01083,75.57231,337.72,0.53,0.42,2025-05-23,822,N,VIIRS,l,2,308.06,15.14,D,0
31.01149,75.57794,349.97,0.54,0.42,2025-05-23,822,N,VIIRS,n,2,309.5,15.14,D,0
31.0117,75.57655,352.53,0.54,0.42,2025-05-23,822,N,VIIRS,n,2,310.66,33.86,D,0
31.01233,75.30567,349.09,0.52,0.41,2025-05-23,822,N,VIIRS,n,2,311.19,29.38,D,0
31.01616,75.30509,355.11,0.52,0.41,2025-05-23,822,N,VIIRS,n,2,310.7,29.38,D,0
31.06245,76.05341,335.73,0.57,0.43,2025-05-23,822,N,VIIRS,l,2,306.57,4.22,D,0
30.42515,75.98158,319.71,0.39,0.36,2025-05-23,2046,N,VIIRS,n,2,296.23,1.98,N,0
30.42581,75.97757,328.24,0.39,0.36,2025-05-23,2046,N,VIIRS,n,2,296.75,1.98,N,0
30.83279,75.1759,327.74,0.38,0.36,2025-05-23,2046,N,VIIRS,n,2,298.14,3.86,N,0
30.91136,75.79184,326.3,0.39,0.36,2025-05-23,2046,N,VIIRS,n,2,297.4,1.81,N,0
30.97059,75.42315,310.07,0.38,0.36,2025-05-23,2046,N,VIIRS,n,2,297.16,1.63,N,0
30.97123,75.41914,326.35,0.38,0.36,2025-05-23,2046,N,VIIRS,n,2,297.75,1.63,N,0
30.97187,75.41515,324.18,0.38,0.36,2025-05-23,2046,N,VIIRS,n,2,296.96,2.23,N,3
31.06017,75.10976,309.0,0.38,0.36,2025-05-23,2046,N,VIIRS,n,2,298.01,0.9,N,0
31.06347,75.11047,310.6,0.38,0.36,2025-05-23,2046,N,VIIRS,n,2,297.71,1.01,N,0
26.6404,79.47926,319.36,0.38,0.43,2025-05-23,2047,N,VIIRS,n,2,296.97,2.53,N,2
26.64435,79.48023,319.46,0.38,0.43,2025-05-23,2047,N,VIIRS,n,2,296.58,2.78,N,2
27.6672,76.13181,311.68,0.4,0.37,2025-05-23,2047,N,VIIRS,n,2,300.82,2.07,N,2
28.80114,76.8423,309.38,0.41,0.37,2025-05-23,2047,N,VIIRS,n,2,294.85,3.04,N,0
28.86905,78.78465,307.7,0.49,0.4,2025-05-23,2047,N,VIIRS,n,2,295.28,0.63,N,0
29.12339,75.77904,309.33,0.39,0.36,2025-05-23,2047,N,VIIRS,n,2,298.4,1.3,N,2
29.39568,77.06567,305.74,0.42,0.37,2025-05-23,2047,N,VIIRS,n,2,295.24,0.8,N,0
29.44842,76.45334,314.83,0.4,0.37,2025-05-23,2047,N,VIIRS,n,2,295.65,0.93,N,0
26.10244,79.06921,347.03,0.42,0.38,2025-05-24,802,N,VIIRS,n,2,305.89,5.74,D,0
26.10703,78.99961,334.73,0.42,0.38,2025-05-24,802,N,VIIRS,l,2,306.01,2.39,D,0
26.20998,78.31558,342.23,0.4,0.37,2025-05-24,802,N,VIIRS,n,2,308.23,7.7,D,0
26.21638,77.58551,342.26,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,307.75,5.52,D,0
26.21697,79.30396,343.25,0.43,0.38,2025-05-24,802,N,VIIRS,n,2,307.59,5.04,D,0
26.22047,79.30339,343.78,0.43,0.38,2025-05-24,802,N,VIIRS,n,2,306.23,6.98,D,0
26.22751,77.59151,339.59,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,307.92,6.31,D,0
26.22808,77.59541,342.03,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,308.09,5.91,D,0
26.23031,78.86532,347.3,0.42,0.37,2025-05-24,802,N,VIIRS,n,2,308.78,9.46,D,0
26.24489,77.60053,341.43,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,307.69,3.47,D,0
26.2463,77.49252,338.35,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,307.94,7.1,D,0
26.25082,77.5236,340.89,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,308.12,7.37,D,0
26.25139,77.5275,341.64,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,309.29,9.34,D,0
26.25724,78.90784,337.98,0.42,0.38,2025-05-24,802,N,VIIRS,n,2,304.27,3.94,D,0
26.25781,78.91203,338.58,0.42,0.38,2025-05-24,802,N,VIIRS,n,2,303.54,3.94,D,0
26.26904,77.74453,341.69,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,306.11,5.72,D,0
26.28023,78.92117,343.86,0.42,0.38,2025-05-24,802,N,VIIRS,n,2,307.06,7.94,D,0
26.28028,78.29556,341.25,0.4,0.37,2025-05-24,802,N,VIIRS,n,2,305.55,5.8,D,0
26.30128,79.2874,343.71,0.43,0.38,2025-05-24,802,N,VIIRS,n,2,306.21,5.35,D,0
26.33583,77.5443,341.56,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,308.28,4.37,D,0
26.33722,77.54005,338.68,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,307.54,3.47,D,0
26.33778,77.54394,343.81,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,308.25,5.82,D,0
26.34444,77.54275,339.9,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,307.58,4.64,D,0
26.34557,77.55054,339.62,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,307.2,5.58,D,0
26.39794,77.60523,352.2,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,307.32,6.59,D,0
26.3985,77.60914,339.94,0.39,0.36,2025-05-24,802,N,VIIRS,n,2,305.53,6.59,D,0
26.4009,79.22788,339.89,0.43,0.38,2025-05-24,802,N,VIIRS,n,2,305.04,6.46,D,0
26.41016,79.51618,336.39,0.44,0.38,2025-05-24,802,N,VIIRS,n,2,304.15,2.57,D,0
26.4715,78.26739,348.44,0.4,0.37,2025-05-24,802,N,VIIRS,n,2,303.76,9.12,D,0
26.48808,79.39674,339.09,0.44,0.38,2025-05-24,802,N,VIIRS,n,2,304.99,3.0,D,0
26.49538,78.86516,339.99,0.42,0.38,2025-05-24,802,N,VIIRS,n,2,305.86,2.41,D,0
26.64254,79.48067,336.31,0.44,0.38,2025-05-24,802,N,VIIRS,n,2,305.47,4.5,D,2
27.74171,79.18309,338.99,0.44,0.38,2025-05-24,803,N,VIIRS,n,2,299.95,1.74,D,0
27.78771,79.53238,340.21,0.45,0.39,2025-05-24,803,N,VIIRS,n,2,303.48,3.95,D,0
27.7913,79.53181,341.0,0.45,0.39,2025-05-24,803,N,VIIRS,n,2,301.82,3.95,D,0
27.822,79.64701,339.55,0.46,0.39,2025-05-24,803,N,VIIRS,n,2,302.62,3.6,D,0
27.88277,79.57542,338.93,0.46,0.39,2025-05-24,803,N,VIIRS,n,2,303.33,8.14,D,0
27.92244,79.44763,345.36,0.45,0.39,2025-05-24,803,N,VIIRS,n,2,303.44,7.89,D,0
28.13028,77.62769,336.93,0.4,0.37,2025-05-24,803,N,VIIRS,n,2,301.26,2.11,D,0
28.68633,79.07687,341.61,0.44,0.39,2025-05-24,803,N,VIIRS,n,2,303.83,5.18,D,0
28.76753,76.95809,338.54,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,303.75,2.17,D,0
28.97952,79.50822,339.46,0.47,0.39,2025-05-24,803,N,VIIRS,n,2,305.51,4.94,D,0
28.9796,79.5098,342.73,0.47,0.39,2025-05-24,803,N,VIIRS,n,2,305.56,7.06,D,0
28.99107,77.17741,331.27,0.39,0.37,2025-05-24,803,N,VIIRS,l,2,302.79,2.4,D,0
29.00772,77.14948,334.06,0.39,0.37,2025-05-24,803,N,VIIRS,l,2,305.24,2.8,D,0
29.10752,79.20135,347.18,0.45,0.39,2025-05-24,803,N,VIIRS,n,2,306.7,4.67,D,0
29.11166,76.88284,343.75,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,306.92,3.69,D,0
29.15851,79.31266,339.81,0.46,0.39,2025-05-24,803,N,VIIRS,n,2,306.84,4.59,D,0
29.16212,79.31207,344.0,0.46,0.39,2025-05-24,803,N,VIIRS,n,2,305.26,4.59,D,0
29.18363,76.82047,347.23,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,308.18,3.37,D,0
29.18421,76.82446,339.64,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,307.35,3.37,D,0
29.18609,76.76664,340.07,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,307.72,3.49,D,0
29.18668,76.77064,340.12,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,307.49,4.11,D,0
29.1926,77.11138,337.19,0.39,0.37,2025-05-24,803,N,VIIRS,n,2,306.41,2.54,D,0
29.30545,76.79842,341.25,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,307.1,3.14,D,0
29.40925,76.76694,339.32,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,307.15,2.28,D,0
29.41616,78.40155,335.85,0.43,0.38,2025-05-24,803,N,VIIRS,n,2,302.67,3.4,D,0
29.58603,76.9117,339.91,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,306.14,2.3,D,0
29.60844,76.76707,336.27,0.39,0.36,2025-05-24,803,N,VIIRS,l,2,306.33,3.29,D,0
29.69724,76.61093,343.3,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,307.43,4.94,D,0
29.69782,76.61494,347.35,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,306.89,4.94,D,0
29.75142,76.58411,336.86,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,306.44,1.69,D,0
29.78642,79.26261,338.03,0.46,0.39,2025-05-24,803,N,VIIRS,n,2,300.92,2.78,D,0
29.81908,76.95701,345.86,0.39,0.37,2025-05-24,803,N,VIIRS,n,2,307.74,8.23,D,0
29.82084,76.95706,343.14,0.39,0.37,2025-05-24,803,N,VIIRS,n,2,306.64,7.52,D,0
29.82792,76.62345,335.31,0.39,0.36,2025-05-24,803,N,VIIRS,l,2,306.55,2.1,D,0
29.83907,76.62959,339.19,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,306.83,2.23,D,0
29.84306,75.74475,345.39,0.38,0.36,2025-05-24,803,N,VIIRS,n,2,308.39,7.33,D,0
29.84636,75.74409,347.44,0.38,0.36,2025-05-24,803,N,VIIRS,n,2,309.3,8.06,D,0
29.84669,76.77725,338.62,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,307.79,1.96,D,0
29.93741,76.68154,335.79,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,305.51,3.17,D,0
29.9897,77.44638,341.23,0.4,0.37,2025-05-24,803,N,VIIRS,n,2,309.53,4.67,D,0
30.038,77.19493,348.71,0.4,0.37,2025-05-24,803,N,VIIRS,n,2,311.58,11.21,D,0
30.0793,77.11165,340.06,0.4,0.37,2025-05-24,803,N,VIIRS,n,2,307.53,3.36,D,0
30.13382,76.59097,335.86,0.39,0.36,2025-05-24,803,N,VIIRS,l,2,307.57,1.88,D,0
30.1344,76.595,340.69,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,307.9,4.85,D,0
30.14048,76.58968,356.56,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,308.71,7.37,D,0
30.14381,76.58905,349.01,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,306.91,7.37,D,0
30.15186,76.55018,349.55,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,307.91,5.15,D,0
30.18791,76.21812,348.06,0.39,0.36,2025-05-24,803,N,VIIRS,n,2,310.38,6.87,D,0
30.20194,78.81964,338.54,0.45,0.39,2025-05-24,803,N,VIIRS,n,2,302.87,4.09,D,0
30.21273,75.75017,339.41,0.38,0.36,2025-05-24,803,N,VIIRS,n,2,308.0,6.35,D,0
